timestamp,handle,packets,bytes,qlen,drops
2021-01-26 05:27:48.560068,1:,287,301902,725,0
2021-01-26 05:27:48.560068,122:,100,106600,0,0
2021-01-26 05:27:48.560068,124:,28,29848,172,0
2021-01-26 05:27:48.560068,113:,1,1066,100,0
2021-01-26 05:27:48.560068,111:,12,12792,88,0
2021-01-26 05:27:48.560068,12:,270,287820,230,0
2021-01-26 05:27:48.560068,121:,100,106600,0,0
2021-01-26 05:27:48.560068,123:,43,45838,58,0
2021-01-26 05:27:48.560068,112:,1,1066,99,0
2021-01-26 05:27:48.560068,114:,4,224,208,0
2021-01-26 05:27:48.560068,11:,17,14082,495,0
2021-01-26 05:27:50.577271,1:,294,309364,718,0
2021-01-26 05:27:50.577271,122:,100,106600,0,0
2021-01-26 05:27:50.577271,124:,31,33046,170,0
2021-01-26 05:27:50.577271,113:,1,1066,100,0
2021-01-26 05:27:50.577271,111:,12,12792,88,0
2021-01-26 05:27:50.577271,12:,277,295282,223,0
2021-01-26 05:27:50.577271,121:,100,106600,0,0
2021-01-26 05:27:50.577271,123:,47,50102,53,0
2021-01-26 05:27:50.577271,112:,1,1066,99,0
2021-01-26 05:27:50.577271,114:,4,224,208,0
2021-01-26 05:27:50.577271,11:,17,14082,495,0
2021-01-26 05:27:52.588884,1:,301,316826,711,0
2021-01-26 05:27:52.588884,122:,100,106600,0,0
2021-01-26 05:27:52.588884,124:,34,36244,167,0
2021-01-26 05:27:52.588884,113:,1,1066,100,0
2021-01-26 05:27:52.588884,111:,12,12792,88,0
2021-01-26 05:27:52.588884,12:,284,302744,216,0
2021-01-26 05:27:52.588884,121:,100,106600,0,0
2021-01-26 05:27:52.588884,123:,51,54366,49,0
2021-01-26 05:27:52.588884,112:,1,1066,99,0
2021-01-26 05:27:52.588884,114:,4,224,208,0
2021-01-26 05:27:52.588884,11:,17,14082,495,0
2021-01-26 05:27:54.607475,1:,309,325354,703,0
2021-01-26 05:27:54.607475,122:,100,106600,0,0
2021-01-26 05:27:54.607475,124:,37,39442,164,0
2021-01-26 05:27:54.607475,113:,1,1066,100,0
2021-01-26 05:27:54.607475,111:,13,13858,87,0
